source_ref	repo_key	kind	path_or_url	lines_or_id	read_reason	takeaway	lead_key	scope_id	review_id	source_revision	source_fingerprint	checked_at
pandoc:COPYING.md	pandoc	local-source	/Users/zbeyens/git/pandoc/COPYING.md	1-9;64-78;82-109;142-179;249-260	Strongest relevant source for scoped DOCX comparison	Independent exact-source read (license); see shards/pandoc-preview.md for findings and limits.	explicit-projections	documents	2026-09-14-documents-oss-fidelity-review	bde8c297ee68c07a037f06971aa0f1cce8a876cb	3ebfbf9235b049d384cdba5a66a1a3434bb544391e720b76faa8e1b3ee61a4e5	2026-09-14
pandoc:pandoc.cabal	pandoc	local-source	/Users/zbeyens/git/pandoc/pandoc.cabal	1-35	Strongest relevant source for scoped DOCX comparison	Independent exact-source read (package_metadata); see shards/pandoc-preview.md for findings and limits.	explicit-projections	documents	2026-09-14-documents-oss-fidelity-review	bde8c297ee68c07a037f06971aa0f1cce8a876cb	3d28dc8ce4ba27f8c29d2c28003d3e4021e913dd958a68a9caa9afb776946dea	2026-09-14
docx-preview:src/docx-preview.ts	docx-preview	local-source	/Users/zbeyens/git/docxjs/src/docx-preview.ts	1-77	Strongest relevant source for scoped DOCX comparison	Independent exact-source read (implementation_or_test); see shards/pandoc-preview.md for findings and limits.	retention-is-not-editing	documents	2026-09-14-documents-oss-fidelity-review	191d3e0db009da578fbe4da70d55305cd8d50226	9986ce067d896a5fd2ffc51846f98c66f1a06fefce1cea5497a58cedaa11bb40	2026-09-14
docx-preview:src/word-document.ts	docx-preview	local-source	/Users/zbeyens/git/docxjs/src/word-document.ts	25-165	Strongest relevant source for scoped DOCX comparison	Independent exact-source read (implementation_or_test); see shards/pandoc-preview.md for findings and limits.	retention-is-not-editing	documents	2026-09-14-documents-oss-fidelity-review	191d3e0db009da578fbe4da70d55305cd8d50226	3aafdf21fbf407324136bc0f822d8d72788b49f7c2c0f878168d26180c42896d	2026-09-14
docx-preview:src/common/open-xml-package.ts	docx-preview	local-source	/Users/zbeyens/git/docxjs/src/common/open-xml-package.ts	1-65	Strongest relevant source for scoped DOCX comparison	Independent exact-source read (implementation_or_test); see shards/pandoc-preview.md for findings and limits.	retention-is-not-editing	documents	2026-09-14-documents-oss-fidelity-review	191d3e0db009da578fbe4da70d55305cd8d50226	ba17ff0b377d4a87ffd8fff173cfc2efc7758ad7f8aa746d689a93e88d1c5d45	2026-09-14
docx-preview:src/common/part.ts	docx-preview	local-source	/Users/zbeyens/git/docxjs/src/common/part.ts	1-32	Strongest relevant source for scoped DOCX comparison	Independent exact-source read (implementation_or_test); see shards/pandoc-preview.md for findings and limits.	retention-is-not-editing	documents	2026-09-14-documents-oss-fidelity-review	191d3e0db009da578fbe4da70d55305cd8d50226	3494f88a68d4484f3df5788a2cf4c90e6132e9a39a6a355f7fda6d78d4719932	2026-09-14
docx-preview:src/document-parser.ts	docx-preview	local-source	/Users/zbeyens/git/docxjs/src/document-parser.ts	87-155;269-291;472-550;631-704;1378-1393	Strongest relevant source for scoped DOCX comparison	Independent exact-source read (implementation_or_test); see shards/pandoc-preview.md for findings and limits.	retention-is-not-editing	documents	2026-09-14-documents-oss-fidelity-review	191d3e0db009da578fbe4da70d55305cd8d50226	e9233ad1e15c1efe524f7349cf04e76c7b980988481934277796dc060a515c2d	2026-09-14
docx-preview:src/html-renderer.ts	docx-preview	local-source	/Users/zbeyens/git/docxjs/src/html-renderer.ts	75-134;325-373;402-414;421-509;870-896;947-1005;1044-1073	Strongest relevant source for scoped DOCX comparison	Independent exact-source read (implementation_or_test); see shards/pandoc-preview.md for findings and limits.	retention-is-not-editing	documents	2026-09-14-documents-oss-fidelity-review	191d3e0db009da578fbe4da70d55305cd8d50226	a2b7d54609cb2360cf7b2b0f7137bf85014ffb0100e7447346d4f1d184eeea51	2026-09-14
docx-preview:tests/render-test/test.spec.js	docx-preview	local-source	/Users/zbeyens/git/docxjs/tests/render-test/test.spec.js	1-54	Strongest relevant source for scoped DOCX comparison	Independent exact-source read (implementation_or_test); see shards/pandoc-preview.md for findings and limits.	retention-is-not-editing	documents	2026-09-14-documents-oss-fidelity-review	191d3e0db009da578fbe4da70d55305cd8d50226	b81e5952ae1aca31742279897530dfb7933170ff01386eccafc51a56621831bd	2026-09-14
docx-preview:LICENSE	docx-preview	local-source	/Users/zbeyens/git/docxjs/LICENSE	1-4;66-122	Strongest relevant source for scoped DOCX comparison	Independent exact-source read (license); see shards/pandoc-preview.md for findings and limits.	retention-is-not-editing	documents	2026-09-14-documents-oss-fidelity-review	191d3e0db009da578fbe4da70d55305cd8d50226	0ed0b35bd10cb0d990fbecf7f1e05d113d785dfbbef8332e139fc10b84a4c3d7	2026-09-14
docx-preview:package.json	docx-preview	local-source	/Users/zbeyens/git/docxjs/package.json	1-24	Strongest relevant source for scoped DOCX comparison	Independent exact-source read (package_metadata); see shards/pandoc-preview.md for findings and limits.	retention-is-not-editing	documents	2026-09-14-documents-oss-fidelity-review	191d3e0db009da578fbe4da70d55305cd8d50226	46cf90c1554b425883095786f5f374ace181f858c7e5c15e13077110df507a65	2026-09-14
plate:packages/platejs/src/docx/import/lib/importDocx.ts	plate	working-source	packages/platejs/src/docx/import/lib/importDocx.ts	1-495	Verify decisive current owner or real caller	Sidecar early return; comments reference points; baseline and cumulative revision projections.	single-format-owner	documents	2026-09-14-documents-oss-fidelity-review	working-tree@5a899edcbea2c31f1bd34dc575c9dd3860c577d0	f0985d8e6a17a4cbcf0d812cd98b5a2ba709d056907cde51acf64524f3a4020b	2026-09-14
plate:packages/platejs/src/docx/export/lib/authoredDocx.ts	plate	working-source	packages/platejs/src/docx/export/lib/authoredDocx.ts	24-62;250-278;315-353	Verify decisive current owner or real caller	Parallel review schema serializer and two capture times.	single-format-owner	documents	2026-09-14-documents-oss-fidelity-review	working-tree@5a899edcbea2c31f1bd34dc575c9dd3860c577d0	14a091d0de874c916e708e469f08072838de5dcecc8ee7c1d2b30fa28725ce20	2026-09-14
plate:packages/platejs/src/docx/export/lib/exportToDocx.tsx	plate	working-source	packages/platejs/src/docx/export/lib/exportToDocx.tsx	1-102	Verify decisive current owner or real caller	Blob-only output and configured static rendering.	single-format-owner	documents	2026-09-14-documents-oss-fidelity-review	working-tree@5a899edcbea2c31f1bd34dc575c9dd3860c577d0	12392e4b6ae89e1a39ca6bf2ab263bbcafa330056721f5a7d72035a064cf85d2	2026-09-14
plate:packages/platejs/src/docx/export/lib/internal/xml-builder.ts	plate	working-source	packages/platejs/src/docx/export/lib/internal/xml-builder.ts	1250-1270;1770-1790	Verify decisive current owner or real caller	Empty previous run/paragraph formatting records.	single-format-owner	documents	2026-09-14-documents-oss-fidelity-review	working-tree@5a899edcbea2c31f1bd34dc575c9dd3860c577d0	acd6c025f7687fa93ad4ce26f66e0ae5adf8503e5919059a23785e2f36240f87	2026-09-14
plate:packages/platejs/src/docx/paste/lib/DocxPlugin.ts	plate	working-source	packages/platejs/src/docx/paste/lib/DocxPlugin.ts	343-390	Verify decisive current owner or real caller	Unconditional image and table geometry stripping.	single-format-owner	documents	2026-09-14-documents-oss-fidelity-review	working-tree@5a899edcbea2c31f1bd34dc575c9dd3860c577d0	bbefde57ea2286b428f62678e69047a601d78327071f835bd49ab5f795dc7611	2026-09-14
plate:packages/platejs/src/docx/export/lib/authoredDocx.spec.ts	plate	working-source	packages/platejs/src/docx/export/lib/authoredDocx.spec.ts	1-80	Verify decisive current owner or real caller	Existing native equality test removes sidecar before external XML case.	single-format-owner	documents	2026-09-14-documents-oss-fidelity-review	working-tree@5a899edcbea2c31f1bd34dc575c9dd3860c577d0	3cd5b29fff840fdf325be33f1dfd879380462d67036725f0c1bcf83027c14429	2026-09-14
plate:packages/plitejs/src/authored/format.ts	plate	working-source	packages/plitejs/src/authored/format.ts	250-284	Verify decisive current owner or real caller	Existing before/after property facts can feed the format owner.	single-format-owner	documents	2026-09-14-documents-oss-fidelity-review	working-tree@5a899edcbea2c31f1bd34dc575c9dd3860c577d0	a724a5ae681d0afcd63388df4b6be9c9a3f30dede164204ef33d1d6f987ce92e	2026-09-14
plate:apps/www/src/registry/components/editor/import-toolbar-button.tsx	plate	working-source	apps/www/src/registry/components/editor/import-toolbar-button.tsx	50-68	Verify decisive current owner or real caller	Caller discards canonical document and warnings.	single-format-owner	documents	2026-09-14-documents-oss-fidelity-review	working-tree@5a899edcbea2c31f1bd34dc575c9dd3860c577d0	4a3cdd3a809c1f2da8cc7a262c34cc9ae7cd729df480a2714de78a4b9d7a462e	2026-09-14
plate:apps/www/src/registry/components/editor/export-toolbar-button.tsx	plate	working-source	apps/www/src/registry/components/editor/export-toolbar-button.tsx	148-170	Verify decisive current owner or real caller	Caller exports children with copied presentation settings.	single-format-owner	documents	2026-09-14-documents-oss-fidelity-review	working-tree@5a899edcbea2c31f1bd34dc575c9dd3860c577d0	4432c9a2f4bd86f61ec3a7f8c2d2c451d33b5549cc815ee3002523b044183613	2026-09-14
plate:bunfig.toml	plate	working-source	bunfig.toml	1-13	Verify decisive current owner or real caller	Source aliases and DOM globals for replay.	single-format-owner	documents	2026-09-14-documents-oss-fidelity-review	working-tree@5a899edcbea2c31f1bd34dc575c9dd3860c577d0	ffaf230b1b613a5772fb45f16621774d4917dfc68880a35c208eb7efbb869ddf	2026-09-14
